title,url,matching_questions,similarity,yes_price,change_1d,change_3d,change_5d
Schumer issues warning about Trump administration,https://www.youtube.com/watch?v=K4ibtryKdCs,Lori Chavez-DeRemer confirmed as Labor Secretary?,0.5033542513847351,0.9855,-1,-1,-1
Schumer issues warning about Trump administration,https://www.youtube.com/watch?v=K4ibtryKdCs,Nine Trump Cabinet confirmations in January?,0.4983484745025635,0.215,1,1,-1
Schumer issues warning about Trump administration,https://www.youtube.com/watch?v=K4ibtryKdCs,Five Trump Cabinet confirmations in January?,0.4922834634780884,0.0035,0,-1,-1
Schumer issues warning about Trump administration,https://www.youtube.com/watch?v=K4ibtryKdCs,Will Ben Carson be Trump's HHS Secretary?,0.4905750751495361,0.0815,1,-1,1
Schumer issues warning about Trump administration,https://www.youtube.com/watch?v=K4ibtryKdCs,Will Mike Rogers be Trump's FBI director?,0.4901211261749267,0.0125,1,1,-1
Schumer issues warning about Trump administration,https://www.youtube.com/watch?v=K4ibtryKdCs,Will Kash Patel be Trump's FBI director?,0.4870507717132568,0.885,1,0,1
Schumer issues warning about Trump administration,https://www.youtube.com/watch?v=K4ibtryKdCs,Eight Trump Cabinet confirmations in January?,0.4866649806499481,0.375,1,-1,1
Schumer issues warning about Trump administration,https://www.youtube.com/watch?v=K4ibtryKdCs,Six Trump Cabinet confirmations in January?,0.4829593598842621,0.075,1,-1,-1
Schumer issues warning about Trump administration,https://www.youtube.com/watch?v=K4ibtryKdCs,Seven Trump Cabinet confirmations in January?,0.4824422597885132,0.125,-1,-1,-1
Schumer issues warning about Trump administration,https://www.youtube.com/watch?v=K4ibtryKdCs,Four Trump Cabinet confirmations in January?,0.4815927147865295,0.0005,1,0,0
Schumer issues warning about Trump administration,https://www.youtube.com/watch?v=K4ibtryKdCs,Will RFK Jr. be Trump's HHS Secretary?,0.4812694787979126,0.777,1,1,-1
Schumer issues warning about Trump administration,https://www.youtube.com/watch?v=K4ibtryKdCs,Brooke Rollins confirmed as Agriculture Secretary?,0.4772625565528869,0.9915,-1,-1,-1
Schumer issues warning about Trump administration,https://www.youtube.com/watch?v=K4ibtryKdCs,Will Pam Bondi be Trump's Attorney General?,0.4723975658416748,0.984,-1,-1,1
Schumer issues warning about Trump administration,https://www.youtube.com/watch?v=K4ibtryKdCs,Will Eric Hargan be Trump's HHS Secretary?,0.4709447026252746,0.002,0,1,1
Schumer issues warning about Trump administration,https://www.youtube.com/watch?v=K4ibtryKdCs,Scott Bessent confirmed as Treasury Secretary?,0.4708188474178314,0.998,0,1,1
Schumer issues warning about Trump administration,https://www.youtube.com/watch?v=K4ibtryKdCs,Sean Duffy confirmed as Secretary of Transportation?,0.4561856687068939,0.996,1,1,1
Schumer issues warning about Trump administration,https://www.youtube.com/watch?v=K4ibtryKdCs,Will Susie Wiles be Trump's Chief of Staff on Jan 31?,0.4473005533218384,0.987,1,1,1
Schumer issues warning about Trump administration,https://www.youtube.com/watch?v=K4ibtryKdCs,Trump nominates Elon Musk to Cabinet?,0.4442139267921448,0.012,-1,-1,-1
Schumer issues warning about Trump administration,https://www.youtube.com/watch?v=K4ibtryKdCs,Will Joe Grogan be Trump's HHS Secretary?,0.4413175880908966,0.0025,0,1,1
Schumer issues warning about Trump administration,https://www.youtube.com/watch?v=K4ibtryKdCs,Will Andrew Bailey be Trump's FBI director?,0.4397616386413574,0.0205,1,1,-1
Schumer issues warning about Trump administration,https://www.youtube.com/watch?v=K4ibtryKdCs,Chris Wright confirmed as Secretary of Energy?,0.4335592687129974,0.988,1,1,1
Schumer issues warning about Trump administration,https://www.youtube.com/watch?v=K4ibtryKdCs,Will Ken Paxton be Trump's FBI director?,0.4303264915943146,0.012,1,1,0
Schumer issues warning about Trump administration,https://www.youtube.com/watch?v=K4ibtryKdCs,Ten or more Trump Cabinet confirmations in January?,0.4285617172718048,0.0865,1,1,-1
Schumer issues warning about Trump administration,https://www.youtube.com/watch?v=K4ibtryKdCs,Will John Curtis vote to confirm Tulsi Gabbard Jr. as Director of National Intelligence?,0.4233872294425964,0.54,-1,-1,-1
Schumer issues warning about Trump administration,https://www.youtube.com/watch?v=K4ibtryKdCs,Tulsi Gabbard confirmed as Director of National Intelligence?,0.4186781644821167,0.63,-1,-1,-1
Schumer issues warning about Trump administration,https://www.youtube.com/watch?v=K4ibtryKdCs,Will John Fetterman vote to confirm Tulsi Gabbard Jr. as Director of National Intelligence?,0.4107571840286255,0.175,-1,-1,-1
Schumer issues warning about Trump administration,https://www.youtube.com/watch?v=K4ibtryKdCs,Will Susan Collins vote to confirm Tulsi Gabbard Jr. as Director of National Intelligence?,0.4097983241081238,0.185,-1,-1,1
Schumer issues warning about Trump administration,https://www.youtube.com/watch?v=K4ibtryKdCs,Will Mike Davis be Trump's Attorney General?,0.4094046950340271,0.001,1,1,1
Schumer issues warning about Trump administration,https://www.youtube.com/watch?v=K4ibtryKdCs,Will Todd Blanche be Trump's Attorney General?,0.4006443619728088,0.0025,1,0,-1
Retired general on the challenges he thinks Hegseth will face as defense secretary,https://www.youtube.com/watch?v=JWK-rMf-pO0,Nine Trump Cabinet confirmations in January?,0.4495244920253753,0.215,1,1,-1
Retired general on the challenges he thinks Hegseth will face as defense secretary,https://www.youtube.com/watch?v=JWK-rMf-pO0,Seven Trump Cabinet confirmations in January?,0.444415271282196,0.125,-1,-1,-1
Retired general on the challenges he thinks Hegseth will face as defense secretary,https://www.youtube.com/watch?v=JWK-rMf-pO0,Eight Trump Cabinet confirmations in January?,0.441653847694397,0.375,1,-1,1
Retired general on the challenges he thinks Hegseth will face as defense secretary,https://www.youtube.com/watch?v=JWK-rMf-pO0,Four Trump Cabinet confirmations in January?,0.440342903137207,0.0005,1,0,0
Retired general on the challenges he thinks Hegseth will face as defense secretary,https://www.youtube.com/watch?v=JWK-rMf-pO0,Five Trump Cabinet confirmations in January?,0.4385975003242492,0.0035,0,-1,-1
Retired general on the challenges he thinks Hegseth will face as defense secretary,https://www.youtube.com/watch?v=JWK-rMf-pO0,Six Trump Cabinet confirmations in January?,0.4384856522083282,0.075,1,-1,-1
Retired general on the challenges he thinks Hegseth will face as defense secretary,https://www.youtube.com/watch?v=JWK-rMf-pO0,Lori Chavez-DeRemer confirmed as Labor Secretary?,0.4258440732955932,0.9855,-1,-1,-1
Retired general on the challenges he thinks Hegseth will face as defense secretary,https://www.youtube.com/watch?v=JWK-rMf-pO0,Trump's birthright citizenship ban unblocked before March?,0.4028566181659698,0.07,1,-1,-1
Russia expert on the 'super important thing' Putin wants,https://www.youtube.com/watch?v=AqIdqrCBRd0,Will Trump meet with Benjamin Netanyahu in his first 100 days?,0.4710676074028015,0.946,-1,1,1
Russia expert on the 'super important thing' Putin wants,https://www.youtube.com/watch?v=AqIdqrCBRd0,Will Trump meet with Volodymyr Zelenskyy in his first 100 days?,0.4655246138572693,0.79,-1,-1,-1
Russia expert on the 'super important thing' Putin wants,https://www.youtube.com/watch?v=AqIdqrCBRd0,Will Trump sanction Russia before March?,0.4475287795066833,0.225,-1,-1,-1
"Promises made, promises not kept?",https://www.youtube.com/watch?v=nEClLG9xYwM,Will Trump impose tariffs on Mexico in his first week?,0.6038267016410828,0.01,1,-1,-1
"Promises made, promises not kept?",https://www.youtube.com/watch?v=nEClLG9xYwM,Will Trump impose tariffs on the European Union  in his first week?,0.5768325328826904,0.014,-1,-1,-1
"Promises made, promises not kept?",https://www.youtube.com/watch?v=nEClLG9xYwM,Will Trump impose tariffs on Mexico before March?,0.5617542862892151,0.71,0,1,1
"Promises made, promises not kept?",https://www.youtube.com/watch?v=nEClLG9xYwM,Will Trump impose tariffs on Canada in his first week?,0.5564486980438232,0.007,-1,-1,-1
"Promises made, promises not kept?",https://www.youtube.com/watch?v=nEClLG9xYwM,Will Trump impose tariffs on the UK in his first week?,0.548058807849884,0.005,0,-1,-1
"Promises made, promises not kept?",https://www.youtube.com/watch?v=nEClLG9xYwM,Will Trump impose tariffs on China in his first week?,0.5449338555335999,0.003,1,1,1
"Promises made, promises not kept?",https://www.youtube.com/watch?v=nEClLG9xYwM,Trump imposes 25% tariff on Canada and Mexico before March?,0.5346108675003052,0.285,-1,0,-1
"Promises made, promises not kept?",https://www.youtube.com/watch?v=nEClLG9xYwM,Will Trump impose tariffs on Japan in his first week?,0.5190798044204712,0.013,-1,-1,-1
"Promises made, promises not kept?",https://www.youtube.com/watch?v=nEClLG9xYwM,Will Trump impose 25% tariff on Mexico or Canada before February?,0.5187356472015381,0.0605,-1,-1,-1
"Promises made, promises not kept?",https://www.youtube.com/watch?v=nEClLG9xYwM,Will Donald Trump issue 100 or more executive orders in his first week?,0.5173031687736511,0.0015,0,-1,-1
"Promises made, promises not kept?",https://www.youtube.com/watch?v=nEClLG9xYwM,Will Donald Trump issue 25-49 executive orders in his first week?,0.5153760313987732,0.9665,1,1,1
"Promises made, promises not kept?",https://www.youtube.com/watch?v=nEClLG9xYwM,Will Trump list the Gulf Cartel as a terrorist organization before April?,0.5081536173820496,0.49,1,1,1
"Promises made, promises not kept?",https://www.youtube.com/watch?v=nEClLG9xYwM,Will Trump impose tariffs on Canada before March?,0.5072847604751587,0.735,-1,-1,1
"Promises made, promises not kept?",https://www.youtube.com/watch?v=nEClLG9xYwM,Trump nominates Elon Musk to Cabinet?,0.5070251226425171,0.0105,1,1,-1
"Promises made, promises not kept?",https://www.youtube.com/watch?v=nEClLG9xYwM,Will Donald Trump issue 75-99 executive orders in his first week?,0.5040946006774902,0.004,-1,-1,-1
"Promises made, promises not kept?",https://www.youtube.com/watch?v=nEClLG9xYwM,Will Donald Trump issue 50-74 executive orders in his first week?,0.5034886598587036,0.033,-1,-1,-1
"Promises made, promises not kept?",https://www.youtube.com/watch?v=nEClLG9xYwM,Will Trump sign a bill into law in his first week?,0.487213134765625,0.745,-1,-1,-1
"Promises made, promises not kept?",https://www.youtube.com/watch?v=nEClLG9xYwM,Will Trump issue 100-149 executive orders in first week?,0.4855144619941711,0.0005,1,0,0
"Promises made, promises not kept?",https://www.youtube.com/watch?v=nEClLG9xYwM,Will Trump issue less than 100 executive orders in first week?,0.4751098752021789,0.996,1,1,1
"Promises made, promises not kept?",https://www.youtube.com/watch?v=nEClLG9xYwM,Will Trump issue 200 or more executive orders in first week?,0.4683124423027038,0.0015,-1,-1,-1
"Promises made, promises not kept?",https://www.youtube.com/watch?v=nEClLG9xYwM,Will Trump designate cartels as terrorists before March?,0.4591352045536041,0.895,-1,-1,-1
"Promises made, promises not kept?",https://www.youtube.com/watch?v=nEClLG9xYwM,Trump executive order curbing FEMA before February?,0.4586711227893829,0.85,-1,-1,-1
"Promises made, promises not kept?",https://www.youtube.com/watch?v=nEClLG9xYwM,Trump positive favorability on February 1?,0.4576805233955383,0.08,1,1,-1
"Promises made, promises not kept?",https://www.youtube.com/watch?v=nEClLG9xYwM,Will Trump list the Sinaloa Cartel as a terrorist organization before April?,0.45746511220932,0.775,1,1,-1
"Promises made, promises not kept?",https://www.youtube.com/watch?v=nEClLG9xYwM,Nine Trump Cabinet confirmations in January?,0.457084983587265,0.155,1,1,1
"Promises made, promises not kept?",https://www.youtube.com/watch?v=nEClLG9xYwM,Six Trump Cabinet confirmations in January?,0.4552833139896393,0.205,-1,-1,-1
"Promises made, promises not kept?",https://www.youtube.com/watch?v=nEClLG9xYwM,Will Trump issue 150-199 executive orders in first week?,0.4538006484508514,0.0005,1,0,0
"Promises made, promises not kept?",https://www.youtube.com/watch?v=nEClLG9xYwM,Will Elon Musk be a member of the Trump administration?,0.4519740343093872,0.435,-1,-1,-1
"Promises made, promises not kept?",https://www.youtube.com/watch?v=nEClLG9xYwM,Trump positive favorability on March 1?,0.4509808421134949,0.335,1,-1,-1
"Promises made, promises not kept?",https://www.youtube.com/watch?v=nEClLG9xYwM,Will Mike Rogers be Trump's FBI director?,0.4503743052482605,0.0275,-1,-1,-1
"Promises made, promises not kept?",https://www.youtube.com/watch?v=nEClLG9xYwM,Five Trump Cabinet confirmations in January?,0.4501237273216247,0.028,-1,-1,-1
"Promises made, promises not kept?",https://www.youtube.com/watch?v=nEClLG9xYwM,Eight Trump Cabinet confirmations in January?,0.4474615454673767,0.215,1,-1,-1
"Promises made, promises not kept?",https://www.youtube.com/watch?v=nEClLG9xYwM,Seven Trump Cabinet confirmations in January?,0.4416393041610718,0.25,-1,-1,-1
"Promises made, promises not kept?",https://www.youtube.com/watch?v=nEClLG9xYwM,Will Trump sanction Russia before March?,0.440390944480896,0.23,-1,-1,-1
"Promises made, promises not kept?",https://www.youtube.com/watch?v=nEClLG9xYwM,Will Eric Hargan be Trump's HHS Secretary?,0.4394241571426391,0.002,0,0,1
"Promises made, promises not kept?",https://www.youtube.com/watch?v=nEClLG9xYwM,Will Paul Mango be Trump's HHS Secretary?,0.4372699856758117,0.0035,0,0,0
"Promises made, promises not kept?",https://www.youtube.com/watch?v=nEClLG9xYwM,Will Brian Blase be Trump's HHS Secretary?,0.4334920346736908,0.003,1,0,1
"Promises made, promises not kept?",https://www.youtube.com/watch?v=nEClLG9xYwM,Will Joe Grogan be Trump's HHS Secretary?,0.4272966384887695,0.0025,0,1,1
"Promises made, promises not kept?",https://www.youtube.com/watch?v=nEClLG9xYwM,Will Matthew Whitaker be Trump's Attorney General?,0.4252391457557678,0.002,-1,-1,-1
"Promises made, promises not kept?",https://www.youtube.com/watch?v=nEClLG9xYwM,Will Robert Giuffra be Trump's Attorney General?,0.4243924617767334,0.0025,1,-1,0
"Promises made, promises not kept?",https://www.youtube.com/watch?v=nEClLG9xYwM,Four Trump Cabinet confirmations in January?,0.4238660335540771,0.01,-1,-1,-1
"Promises made, promises not kept?",https://www.youtube.com/watch?v=nEClLG9xYwM,Will Will Levi be Trump's Attorney General?,0.4227609038352966,0.002,-1,-1,-1
"Promises made, promises not kept?",https://www.youtube.com/watch?v=nEClLG9xYwM,Will Ben Carson be Trump's HHS Secretary?,0.4208432734012604,0.0255,1,1,1
"Promises made, promises not kept?",https://www.youtube.com/watch?v=nEClLG9xYwM,Sean Duffy confirmed as Secretary of Transportation?,0.4202032089233398,0.9955,1,1,1
"Promises made, promises not kept?",https://www.youtube.com/watch?v=nEClLG9xYwM,Will Bobby Jindal be Trump's HHS Secretary?,0.4186688661575317,0.0135,1,0,0
"Promises made, promises not kept?",https://www.youtube.com/watch?v=nEClLG9xYwM,Will Trump list the Jalisco New Generation Cartel (CJNG) as a terrorist organization before April?,0.4162898063659668,0.785,1,1,1
"Promises made, promises not kept?",https://www.youtube.com/watch?v=nEClLG9xYwM,Price of eggs goes up in Trump's first month?,0.413001000881195,0.76,0,1,1
"Promises made, promises not kept?",https://www.youtube.com/watch?v=nEClLG9xYwM,Will RFK Jr. be Trump's HHS Secretary?,0.4116153419017792,0.835,-1,-1,-1
"Promises made, promises not kept?",https://www.youtube.com/watch?v=nEClLG9xYwM,Will Trump sue AOC before March?,0.4065614342689514,0.0295,-1,-1,-1
"Promises made, promises not kept?",https://www.youtube.com/watch?v=nEClLG9xYwM,Will Andrew Bailey be Trump's Attorney General?,0.4054892659187317,0.0025,1,0,-1
Democrat overseeing DOGE shares what she believes Musk is planning to do,https://www.youtube.com/watch?v=QqoiGeJpOiQ,Elon Musk out as Head of DOGE before July?,0.5263972282409668,0.265,-1,1,1
Democrat overseeing DOGE shares what she believes Musk is planning to do,https://www.youtube.com/watch?v=QqoiGeJpOiQ,Will Elon Musk be a member of the Trump administration?,0.470500111579895,0.325,1,1,-1
Democrat overseeing DOGE shares what she believes Musk is planning to do,https://www.youtube.com/watch?v=QqoiGeJpOiQ,Trump nominates Elon Musk to Cabinet?,0.4573524892330169,0.0105,0,0,-1
Democrat overseeing DOGE shares what she believes Musk is planning to do,https://www.youtube.com/watch?v=QqoiGeJpOiQ,Will Ken Paxton be Trump's FBI director?,0.4387346804141998,0.018,-1,-1,-1
Judge says he will block Trump's blatantly unconstitutional' immigration executive order,https://www.youtube.com/watch?v=cQp7nyiawTI,Birthright citizenship ban blocked in January?,0.5059109926223755,0.8665,1,1,1
